,Date,bert_scores,Open,High,Low,Close,Adj Close,Volume,windowSize_2,windowSize_3,week_1,week_2
298,2020-02-03,-0.16666666666666666,11627.450195,11749.849609,11614.5,11707.900391,11707.900391,669800.0,0.08333333333333333,0.05555555555555555,0.2006802721088435,0.2418934240362812
297,2020-02-04,0.3333333333333333,11786.25,11986.150391,11783.400391,11979.650391,11979.650391,560400.0,0.16666666666666666,0.1111111111111111,0.31020408163265306,0.2537981859410431
296,2020-02-05,0.0,12005.849609,12098.150391,11953.349609,12089.150391,12089.150391,758000.0,0.0,0.2222222222222222,0.2829931972789116,0.215702947845805
295,2020-02-06,0.0,12120.0,12160.599609,12084.650391,12137.950195,12137.950195,565100.0,0.3333333333333333,0.2222222222222222,0.3147392290249433,0.2067743764172336
294,2020-02-07,0.6666666666666666,12151.150391,12154.700195,12073.950195,12098.349609,12098.349609,473500.0,0.3333333333333333,0.4126984126984127,0.3290249433106576,0.21867913832199545
293,2020-02-10,0.0,12102.349609,12103.549805,11990.75,12031.5,12031.5,524700.0,0.2857142857142857,0.3904761904761904,0.19807256235827664,0.1655655852084423
292,2020-02-11,0.5714285714285714,12108.400391,12172.299805,12099.0,12107.900391,12107.900391,480000.0,0.5857142857142856,0.4380952380952381,0.3409297052154195,0.1655655852084423
291,2020-02-12,0.6,12151.0,12231.75,12144.299805,12201.200195,12201.200195,411700.0,0.37142857142857133,0.3216931216931217,0.28310657596371885,0.16939211582068728
290,2020-02-13,0.14285714285714285,12219.549805,12225.650391,12139.799805,12174.650391,12174.650391,501200.0,0.18253968253968253,0.15502645502645504,0.19739229024943314,0.14796354439211584
289,2020-02-14,0.2222222222222222,12190.150391,12246.700195,12091.200195,12113.450195,12113.450195,622800.0,0.1611111111111111,0.024074074074074064,0.1484126984126984,0.1456959706959707
288,2020-02-17,0.1,12131.799805,12159.599609,12037.0,12045.799805,12045.799805,0.0,-0.075,0.2833333333333333,0.0988095238095238,0.12982295482295486
287,2020-02-18,-0.25,12028.25,12030.75,11908.049805,11992.5,11992.5,676900.0,0.375,0.3055555555555555,0.10833333333333332,0.13061660561660562
286,2020-02-19,1.0,12090.599609,12134.700195,12042.099609,12125.900391,12125.900391,513600.0,0.5833333333333334,0.3888888888888889,0.13305860805860809,0.18815628815628815
285,2020-02-20,0.16666666666666666,12119.0,12152.0,12071.450195,12080.849609,12080.849609,502600.0,0.08333333333333333,-0.011111111111111118,-0.009798534798534805,0.13203383917669634
284,2020-02-24,0.0,12012.549805,12012.549805,11813.400391,11829.400391,11829.400391,490800.0,-0.1,-0.10833333333333334,0.05567765567765567,0.1476016047444619
283,2020-02-25,-0.2,11877.5,11883.049805,11779.900391,11797.900391,11797.900391,461000.0,-0.1625,-0.052777777777777785,0.09853479853479853,0.1476016047444619
282,2020-02-26,-0.125,11738.549805,11783.25,11639.599609,11678.5,11678.5,567600.0,0.020833333333333332,-0.011752136752136755,0.14297924297924294,0.16188731903017614
281,2020-02-27,0.16666666666666666,11661.25,11663.849609,11536.700195,11633.299805,11633.299805,608600.0,0.04487179487179487,0.029914529914529912,0.16083638583638585,0.17875239839525553
280,2020-02-28,-0.07692307692307693,11382.0,11384.799805,11175.049805,11201.75,11201.75,809900.0,-0.038461538461538464,0.1826923076923077,0.15289987789987794,0.17875239839525553
279,2020-03-02,0.0,11387.349609,11433.0,11036.25,11132.75,11132.75,680800.0,0.3125,0.3083333333333333,0.2432539682539683,0.2167144363572935
278,2020-03-03,0.625,11217.549805,11342.25,11152.549805,11303.299805,11303.299805,696500.0,0.4625,0.3453703703703704,0.27386621315192744,0.20651035472464047
277,2020-03-04,0.3,11351.349609,11356.599609,11082.150391,11251.0,11251.0,797700.0,0.20555555555555555,0.13703703703703704,0.2395255538112681,0.17774051345479916
276,2020-03-05,0.1111111111111111,11306.049805,11389.5,11244.599609,11269.0,11269.0,1352500.0,0.05555555555555555,0.07407407407407407,0.19666841095412524,0.19202622774051345
275,2020-03-06,0.0,10942.650391,11035.099609,10827.400391,10989.450195,10989.450195,1811000.0,0.05555555555555555,0.22222222222222224,0.1807953950811094,0.19837543408971986
274,2020-03-09,0.1111111111111111,10742.049805,10751.549805,10294.450195,10451.450195,10451.450195,1565500.0,0.33333333333333337,0.2936507936507937,0.19666841095412527,0.22218495789924367
273,2020-03-11,0.5555555555555556,10334.299805,10545.099609,10334.0,10458.400391,10458.400391,1218500.0,0.3849206349206349,0.3848188848188849,0.2046049188906332,0.20978416424845003
272,2020-03-12,0.21428571428571427,10039.950195,10040.75,9508.0,9590.150391,9590.150391,1343500.0,0.29945054945054944,0.1996336996336996,0.19017490446061872,0.1905097878312164
271,2020-03-13,0.38461538461538464,9107.599609,10159.400391,8555.150391,9955.200195,9955.200195,1388000.0,0.19230769230769232,0.12820512820512822,0.13915449629735346,0.1752036653822368
270,2020-03-16,0.0,9587.799805,9602.200195,9165.099609,9197.400391,9197.400391,897700.0,0.0,0.037037037037037035,0.11595547309833025,0.14773113790970932
269,2020-03-17,0.0,9285.400391,9403.799805,8915.599609,8967.049805,8967.049805,935600.0,0.05555555555555555,0.0925925925925926,0.1873840445269017,0.17154066171923316
268,2020-03-18,0.1111111111111111,9088.450195,9127.549805,8407.049805,8468.799805,8468.799805,1516600.0,0.1388888888888889,0.2441077441077441,0.21595547309833024,0.19832637600494746
267,2020-03-19,0.16666666666666666,8063.299805,8575.450195,7832.549805,8263.450195,8263.450195,925700.0,0.3106060606060605,0.15945165945165946,0.247701504844362,0.2312061945990517
266,2020-03-20,0.4545454545454545,8284.450195,8883.0,8178.200195,8745.450195,8745.450195,1071500.0,0.1558441558441558,0.17797017797017795,0.21496340960626675,0.19549190888476606
265,2020-03-23,-0.14285714285714285,7945.700195,8159.25,7583.600098000001,7610.25,7610.25,653500.0,0.03968253968253968,0.1931216931216931,0.1908446712018141,0.17195294784580498
264,2020-03-24,0.2222222222222222,7848.299805,8036.950195,7511.100098000001,7801.049805,7801.049805,738400.0,0.3611111111111111,0.3074074074074074,0.21125283446712012,0.2127692743764172
263,2020-03-25,0.5,7735.149901999999,8376.75,7714.75,8317.849609,8317.849609,736900.0,0.35,0.3444444444444444,0.1795068027210884,0.2275085034013605
262,2020-03-26,0.2,8451.0,8749.049805,8304.900391,8641.450195,8641.450195,865600.0,0.26666666666666666,0.15694444444444444,0.15569727891156462,0.20072278911564626
261,2020-03-27,0.3333333333333333,8949.099609,9038.900391,8522.900391,8660.25,8660.25,801500.0,0.13541666666666666,0.18551587301587305,0.18069727891156465,0.186437074829932
260,2020-03-30,-0.0625,8385.950195,8576.0,8244.0,8281.099609,8281.099609,593300.0,0.11160714285714284,0.0744047619047619,0.2147108843537415,0.19834183673469388
259,2020-03-31,0.2857142857142857,8529.349609,8678.299805,8358.0,8597.75,8597.75,712700.0,0.14285714285714285,0.09523809523809523,0.1760204081632653,0.22661564625850344
258,2020-04-01,0.0,8584.099609,8588.099609,8198.349609,8253.799805,8253.799805,506300.0,0.0,0.1111111111111111,0.15306122448979592,0.19827097505668936
257,2020-04-03,0.0,8356.549805,8356.549805,8055.799805,8083.799805,8083.799805,697000.0,0.16666666666666666,0.2361111111111111,0.21428571428571427,0.21125798804370235
256,2020-04-07,0.3333333333333333,8446.299805,8819.400391,8360.950195,8792.200195,8792.200195,814200.0,0.35416666666666663,0.4265873015873016,0.2755102040816327,0.2418702329416615
255,2020-04-08,0.375,8688.900391,9131.700195,8653.900391,8748.75,8748.75,896500.0,0.4732142857142857,0.2043650793650794,0.2457482993197279,0.244846423417852
254,2020-04-09,0.5714285714285714,8973.049805,9128.349609,8904.549805,9111.900391,9111.900391,742100.0,0.11904761904761905,0.12103174603174605,0.1921768707482993,0.28948928056070905
253,2020-04-13,-0.3333333333333333,9103.950195,9112.049805,8912.400391,8993.849609,8993.849609,644000.0,-0.10416666666666666,0.07341269841269843,0.18197278911564624,0.22188723974438254
252,2020-04-15,0.125,9196.400391,9261.200195,8874.099609,8925.299805,8925.299805,879100.0,0.2767857142857143,0.3273809523809524,0.2772108843537415,0.22188723974438254
251,2020-04-16,0.42857142857142855,8851.25,9053.75,8821.900391,8992.799805,8992.799805,719400.0,0.42857142857142855,0.3273809523809524,0.24348072562358275,0.22316274994846425
250,2020-04-17,0.42857142857142855,9323.450195,9324.0,9091.349609,9266.75,9266.75,684200.0,0.2767857142857143,0.18452380952380956,0.2082302618016904,0.20445526695526686
249,2020-04-20,0.125,9390.200195,9390.849609,9230.799805,9261.849609,9261.849609,726400.0,0.0625,0.20833333333333331,0.2082302618016904,0.1976525458668316
248,2020-04-21,0.0,9016.950195,9044.400391,8909.400391,8981.450195,8981.450195,655100.0,0.25,0.2777777777777777,0.2439445475159761,0.16491445062873636
247,2020-04-22,0.5,9026.75,9209.75,8946.25,9187.299805,9187.299805,734400.0,0.4166666666666666,0.2407407407407407,0.38680169037311896,0.17384302205730778
246,2020-04-23,0.3333333333333333,9232.349609,9343.599609,9170.150391,9313.900391,9313.900391,666700.0,0.1111111111111111,0.1346801346801347,0.26180169037311896,0.16491445062873636
245,2020-04-24,-0.1111111111111111,9163.900391,9296.900391,9141.299805,9154.400391,9154.400391,659400.0,0.035353535353535366,0.16642616642616645,0.16656359513502372,0.10539064110492682
244,2020-04-27,0.18181818181818185,9259.700195,9377.099609,9250.349609,9282.299805,9282.299805,512800.0,0.3051948051948052,0.32846320346320346,0.2028447742733457,0.10618429189857763
243,2020-04-28,0.42857142857142855,9389.799805,9404.400391,9260.0,9380.900391,9380.900391,614500.0,0.4017857142857143,0.6011904761904762,0.2006802721088436,0.09319727891156462
242,2020-04-29,0.375,9408.599609,9599.849609,9392.349609,9553.349609,9553.349609,653000.0,0.6875,0.3333333333333333,0.1870748299319728,0.07845804988662132
241,2020-04-30,1.0,9753.5,9889.049805,9731.5,9859.900391,9859.900391,931200.0,0.3125,0.09722222222222222,0.08588435374149661,0.03738662131519276
240,2020-05-04,-0.375,9533.5,9533.5,9266.950195,9293.5,9293.5,687500.0,-0.35416666666666663,-0.1884920634920635,-0.0391156462585034,-0.0022959183673469425
239,2020-05-05,-0.3333333333333333,9429.400391,9450.900391,9190.75,9205.599609,9205.599609,725200.0,-0.09523809523809523,-0.007936507936507936,0.06802721088435375,0.024489795918367342
238,2020-05-06,0.14285714285714285,9226.799805,9346.900391,9116.5,9270.900391,9270.900391,722200.0,0.15476190476190474,0.21428571428571427,0.04421768707482993,0.06417233560090703
237,2020-05-07,0.16666666666666666,9234.049805,9277.849609,9175.900391,9199.049805,9199.049805,708700.0,0.25,0.05555555555555556,0.009523809523809532,0.0743764172335601
236,2020-05-08,0.3333333333333333,9376.950195,9382.650391,9238.200195,9251.5,9251.5,609100.0,0.0,0.04166666666666666,-0.014285714285714287,0.10328798185941042
235,2020-05-11,-0.3333333333333333,9348.150391,9439.900391,9219.950195,9239.200195,9239.200195,704600.0,-0.10416666666666666,0.05555555555555556,-0.030158730158730163,0.1080498866213152
234,2020-05-12,0.125,9168.849609,9240.849609,9043.950195,9196.549805,9196.549805,805500.0,0.25,0.0,-0.011111111111111115,0.14834292691435547
233,2020-05-13,0.375,9584.200195,9584.5,9351.099609,9383.549805,9383.549805,846400.0,-0.0625,-0.075,0.03452380952380952,0.1679857840572126
232,2020-05-14,-0.5,9213.950195,9281.099609,9119.75,9142.75,9142.75,602600.0,-0.3,-0.2,-0.01904761904761904,0.17691435548578407
231,2020-05-15,-0.1,9182.400391,9182.400391,9050.0,9136.849609,9136.849609,575900.0,-0.05,0.04074074074074074,0.08412698412698412,0.23303680446537586
230,2020-05-18,0.0,9158.299805,9158.299805,8806.75,8823.25,8823.25,773000.0,0.1111111111111111,0.0074074074074074,0.13922902494331066,0.25803680446537586
229,2020-05-19,0.2222222222222222,8961.700195,9030.349609,8855.299805,8879.099609,8879.099609,762200.0,0.0111111111111111,0.15555555555555553,0.22086167800453516,0.2775173239458953
228,2020-05-20,-0.2,8889.150391,9093.799805,8875.349609,9066.549805,9066.549805,622300.0,0.1222222222222222,0.08148148148148147,0.2462585034013605,0.2795014509300224
227,2020-05-21,0.4444444444444444,9079.450195,9178.549805,9056.099609,9106.25,9106.25,631500.0,0.2222222222222222,0.2222222222222222,0.3077969649398221,0.31326768469625604
226,2020-05-22,0.0,9067.900391,9149.599609,8968.549805,9039.25,9039.25,675800.0,0.1111111111111111,0.1693121693121693,0.3014477585906157,0.27259308152165296
225,2020-05-26,0.2222222222222222,9099.75,9161.650391,8996.650391,9029.049805,9029.049805,655000.0,0.25396825396825395,0.35978835978835977,0.3728763300191872,0.27259308152165296
224,2020-05-27,0.2857142857142857,9082.200195,9334.0,9004.25,9314.950195,9314.950195,763500.0,0.42857142857142855,0.4190476190476191,0.3819466248037676,0.2448153037438752
223,2020-05-28,0.5714285714285714,9364.950195,9511.25,9336.5,9490.099609,9490.099609,837900.0,0.4857142857142857,0.4007326007326007,0.3768445839874411,0.26408968016110873
222,2020-05-29,0.4,9422.200195,9598.849609,9376.900391,9580.299805,9580.299805,967000.0,0.31538461538461543,0.34358974358974365,0.33417296988725564,0.23220192505906795
221,2020-06-01,0.2307692307692308,9726.849609,9931.599609,9706.950195,9826.150391,9826.150391,794200.0,0.31538461538461543,0.3769230769230769,0.3127443984586842,0.20363049648763934
220,2020-06-02,0.4,9880.849609,9995.599609,9824.049805,9979.099609,9979.099609,770200.0,0.45,0.3952380952380952,0.3187384044526901,0.2157184085755514
219,2020-06-03,0.5,10108.299805,10176.200195,10035.549805,10061.549805,10061.549805,794700.0,0.3928571428571429,0.3452380952380952,0.2437384044526901,0.2483714698000412
218,2020-06-04,0.2857142857142857,10054.25,10123.849609,9944.25,10029.099609,10029.099609,775100.0,0.26785714285714285,0.2694805194805195,0.17230983302411876,0.24837146980004124
217,2020-06-05,0.25,10093.799805,10177.799805,10040.75,10142.150391,10142.150391,987100.0,0.26136363636363635,0.2575757575757576,0.10768398268398267,0.21775922490208205
216,2020-06-08,0.2727272727272727,10326.75,10328.5,10120.25,10167.450195,10167.450195,936500.0,0.26136363636363635,0.26515151515151514,0.15133477633477632,0.1999020820449392
215,2020-06-09,0.25,10181.150391,10291.150391,10021.450195,10046.650391,10046.650391,754200.0,0.26136363636363635,0.13257575757575754,0.13023088023088022,0.20423108637394355
214,2020-06-10,0.2727272727272727,10072.599609,10148.75,10036.849609,10116.150391,10116.150391,632400.0,0.07386363636363635,0.04924242424242423,0.09451659451659453,0.18637394351680067
213,2020-06-11,-0.125,10094.099609,10112.049805,9885.049805,9902.0,9902.0,715500.0,-0.0625,-0.0972222222222222,0.11269841269841273,0.1936791383219955
212,2020-06-12,0.0,9544.950195,9996.049805,9544.349609,9972.900391,9972.900391,796300.0,-0.08333333333333333,0.12962962962962965,0.2530045351473923,0.22403628117913832
211,2020-06-15,-0.16666666666666666,9919.349609,9943.349609,9726.349609,9813.700195,9813.700195,716100.0,0.19444444444444448,0.1712962962962963,0.3244331065759637,0.24444444444444444
210,2020-06-16,0.5555555555555556,10014.799805,10046.150391,9728.5,9914.0,9914.0,899900.0,0.3402777777777778,0.22685185185185186,0.32783446712018144,0.2880952380952381
209,2020-06-17,0.125,9876.700195,10003.599609,9833.799805,9881.150391,9881.150391,685400.0,0.0625,0.17500000000000002,0.24846938775510205,0.2841269841269841
208,2020-06-18,0.0,9863.25,10111.200195,9845.049805,10091.650391,10091.650391,622900.0,0.2,0.4190476190476191,0.2782312925170068,0.2910714285714286
207,2020-06-19,0.4,10119.0,10272.400391,10072.650391,10244.400391,10244.400391,892100.0,0.6285714285714286,0.5857142857142857,0.2782312925170068,0.2910714285714286
206,2020-06-22,0.8571428571428571,10318.75,10393.650391,10277.599609,10311.200195,10311.200195,685400.0,0.6785714285714286,0.4047619047619048,0.27465986394557823,0.2931122448979592
205,2020-06-23,0.5,10347.950195,10484.700195,10301.75,10471.0,10471.0,669200.0,0.17857142857142858,0.11904761904761905,0.1950680272108844,0.2522959183673469
204,2020-06-24,-0.14285714285714285,10529.25,10553.150391,10281.950195,10305.299805,10305.299805,854800.0,-0.07142857142857142,0.06349206349206349,0.16445578231292515,0.2425556586270872
203,2020-06-25,0.0,10235.549805,10361.799805,10194.5,10288.900391,10288.900391,994200.0,0.16666666666666666,0.1111111111111111,0.2483560090702948,0.23688672438672434
202,2020-06-26,0.3333333333333333,10378.900391,10409.849609,10311.25,10383.0,10383.0,671900.0,0.16666666666666666,0.2361111111111111,0.31978458049886616,0.2654581529581529
201,2020-06-29,0.0,10311.950195,10337.950195,10223.599609,10312.400391,10312.400391,574500.0,0.1875,0.225,0.30391156462585034,0.2518527107812822
200,2020-06-30,0.375,10382.599609,10401.049805,10267.349609,10302.099609,10302.099609,556200.0,0.3375,0.3202380952380953,0.30391156462585034,0.2804241393527108
199,2020-07-01,0.3,10323.799805,10447.049805,10299.599609,10430.049805,10430.049805,573600.0,0.2928571428571428,0.3433862433862433,0.3115646258503401,0.2750669964955679
198,2020-07-02,0.2857142857142857,10493.049805,10598.200195,10485.549805,10551.700195,10551.700195,597400.0,0.36507936507936506,0.4100529100529101,0.3095238095238096,0.28538445681302826
197,2020-07-03,0.4444444444444444,10614.950195,10631.299805,10562.650391,10607.349609,10607.349609,525200.0,0.4722222222222222,0.3888888888888888,0.3206555349412493,0.27211915069057924
196,2020-07-06,0.5,10723.849609,10811.400391,10695.099609,10763.650391,10763.650391,571200.0,0.3611111111111111,0.24074074074074076,0.22541743970315395,0.2671588332302617
195,2020-07-07,0.2222222222222222,10802.849609,10813.799805,10689.700195,10799.650391,10799.650391,636800.0,0.1111111111111111,0.2169312169312169,0.2111317254174397,0.23144454751597604
194,2020-07-08,0.0,10818.650391,10847.849609,10676.549805,10705.75,10705.75,767900.0,0.21428571428571427,0.23809523809523805,0.1997938569367141,0.20366676973819836
193,2020-07-09,0.42857142857142855,10755.549805,10836.849609,10733.0,10813.450195,10813.450195,618700.0,0.3571428571428571,0.3593073593073593,0.2569367140795712,0.23938105545248406
192,2020-07-10,0.2857142857142857,10764.099609,10819.400391,10713.0,10768.049805,10768.049805,590700.0,0.3246753246753247,0.14237614237614238,0.2385693671407957,0.2266259534116677
191,2020-07-13,0.3636363636363637,10851.849609,10894.049805,10756.049805,10802.700195,10802.700195,554100.0,0.07070707070707075,0.18047138047138053,0.261245104102247,0.2330035044320759
190,2020-07-14,-0.2222222222222222,10750.849609,10755.650391,10562.900391,10607.349609,10607.349609,532400.0,0.0888888888888889,0.10687830687830688,0.22358276643990926,0.2189342403628118
189,2020-07-15,0.4,10701.0,10827.450195,10577.75,10618.200195,10618.200195,715900.0,0.27142857142857146,0.31428571428571433,0.3089002267573696,0.2268707482993197
188,2020-07-16,0.14285714285714285,10706.200195,10755.299805,10595.200195,10739.950195,10739.950195,694400.0,0.27142857142857146,0.28095238095238106,0.2517573696145125,0.22891156462585036
187,2020-07-17,0.4,10752.0,10933.450195,10749.650391,10901.700195,10901.700195,676900.0,0.35,0.3814814814814815,0.20753968253968247,0.21870748299319726
186,2020-07-20,0.3,10999.450195,11037.900391,10953.0,11022.200195,11022.200195,554300.0,0.37222222222222223,0.2814814814814815,0.22182539682539684,0.23095238095238094
185,2020-07-21,0.4444444444444444,11126.099609,11179.549805,11113.25,11162.25,11162.25,772000.0,0.2722222222222222,0.3064814814814815,0.21468253968253967,0.2333333333333333
184,2020-07-22,0.1,11231.200195,11238.099609,11056.549805,11132.599609,11132.599609,765100.0,0.2375,0.15833333333333333,0.2047619047619048,0.24240362811791386
183,2020-07-23,0.375,11135.0,11239.799805,11103.150391,11215.450195,11215.450195,621600.0,0.1875,0.06944444444444445,0.21428571428571436,0.2760770975056689
182,2020-07-24,0.0,11149.950195,11225.400391,11090.299805,11194.150391,11194.150391,678900.0,-0.08333333333333333,0.11111111111111112,0.14484126984126985,0.24929138321995464
181,2020-07-27,-0.16666666666666666,11225.0,11225.0,11087.849609,11131.799805,11131.799805,588100.0,0.16666666666666669,0.19444444444444445,0.2060657596371882,0.2651643990929705
180,2020-07-28,0.5,11154.099609,11317.75,11151.400391,11300.549805,11300.549805,683900.0,0.375,0.375,0.229875283446712,0.28599773242630383
179,2020-07-29,0.25,11276.900391,11341.400391,11149.75,11202.849609,11202.849609,600700.0,0.3125,0.2638888888888889,0.2400793650793651,0.2697639661925376
178,2020-07-30,0.375,11254.299805,11299.950195,11084.950195,11102.150391,11102.150391,677800.0,0.2708333333333333,0.14351851851851852,0.2519841269841269,0.2733353947639662
177,2020-07-31,0.16666666666666666,11139.5,11150.400391,11026.650391,11073.450195,11073.450195,642600.0,0.027777777777777776,0.16137566137566134,0.28004535147392284,0.26603019995877136
176,2020-08-03,-0.1111111111111111,11057.549805,11058.049805,10882.25,10891.599609,10891.599609,680900.0,0.15873015873015872,0.1058201058201058,0.33786848072562353,0.2541254380540094
175,2020-08-04,0.42857142857142855,10946.650391,11112.25,10908.099609,11095.25,11095.25,625700.0,0.21428571428571427,0.3333333333333333,0.35374149659863946,0.2699984539270253
174,2020-08-05,0.0,11155.75,11225.650391,11064.049805,11101.650391,11101.650391,667600.0,0.2857142857142857,0.3015873015873016,0.3242630385487528,0.255259224902082
173,2020-08-06,0.5714285714285714,11185.700195,11256.799805,11127.299805,11200.150391,11200.150391,600400.0,0.4523809523809523,0.492063492063492,0.3421201814058957,0.2695449391877963
172,2020-08-07,0.3333333333333333,11186.650391,11231.900391,11142.049805,11214.049805,11214.049805,452600.0,0.4523809523809523,0.492063492063492,0.2994485673057102,0.24460162853019995
171,2020-08-10,0.5714285714285714,11270.25,11337.299805,11238.0,11270.150391,11270.150391,492000.0,0.5714285714285714,0.3809523809523809,0.29468666254380543,0.24757781900639045
170,2020-08-11,0.5714285714285714,11322.25,11373.599609,11299.150391,11322.5,11322.5,586100.0,0.2857142857142857,0.2645502645502645,0.2520150484436199,0.21696557410843129
169,2020-08-12,0.0,11289.0,11322.0,11242.650391,11308.400391,11308.400391,609900.0,0.1111111111111111,0.11574074074074076,0.17038239538239536,0.1975778190063904
168,2020-08-13,0.2222222222222222,11334.849609,11359.299805,11269.950195,11300.450195,11300.450195,562400.0,0.1736111111111111,0.20664983164983164,0.18625541125541129,0.20551432694289834
167,2020-08-14,0.125,11353.299805,11366.25,11111.450195,11178.400391,11178.400391,645100.0,0.19886363636363635,0.2325757575757576,0.18625541125541129,0.2372603586889301
166,2020-08-17,0.2727272727272727,11248.900391,11267.099609,11144.5,11247.099609,11247.099609,634000.0,0.2863636363636364,0.2818181818181818,0.19696969696969696,0.22833178726035866
165,2020-08-18,0.3,11259.799805,11401.700195,11253.150391,11385.349609,11385.349609,579200.0,0.2863636363636364,0.19090909090909086,0.18975468975468976,0.16916872809729952
164,2020-08-19,0.2727272727272727,11452.150391,11460.349609,11394.099609,11408.400391,11408.400391,626200.0,0.13636363636363635,0.12794612794612795,0.20046897546897546,0.1620258709544424
163,2020-08-20,0.0,11317.450195,11361.450195,11289.799805,11312.200195,11312.200195,791600.0,0.05555555555555555,0.1111111111111111,0.1819160997732426,0.15274943310657596
162,2020-08-21,0.1111111111111111,11409.650391,11418.5,11362.200195,11371.599609,11371.599609,668700.0,0.16666666666666666,0.17777777777777778,0.22477324263038548,0.15274943310657596
161,2020-08-24,0.2222222222222222,11412.0,11497.25,11410.650391,11466.450195,11466.450195,532900.0,0.2111111111111111,0.2148148148148148,0.22477324263038548,0.1894557823129252
160,2020-08-25,0.2,11513.099609,11525.900391,11423.349609,11472.25,11472.25,638200.0,0.2111111111111111,0.2657407407407408,0.28826530612244894,0.1973922902494331
159,2020-08-26,0.2222222222222222,11512.849609,11561.75,11461.849609,11549.599609,11549.599609,743400.0,0.2986111111111111,0.2466931216931217,0.2596938775510204,0.2259637188208617
158,2020-08-27,0.375,11609.299805,11617.349609,11540.599609,11559.25,11559.25,719800.0,0.2589285714285714,0.2726190476190476,0.1485827664399093,0.23390022675736966
157,2020-08-28,0.14285714285714285,11602.950195,11686.049805,11589.400391,11647.599609,11647.599609,807000.0,0.22142857142857145,0.18465608465608466,0.1235827664399093,0.2499716553287982
156,2020-08-31,0.3,11777.549805,11794.25,11325.849609,11387.5,11387.5,1371800.0,0.20555555555555555,0.3592592592592592,0.12358276643990927,0.2295634920634921
155,2020-09-01,0.1111111111111111,11464.299805,11553.549805,11366.900391,11470.25,11470.25,783800.0,0.3888888888888888,0.25925925925925924,0.08072562358276643,0.2200396825396825
154,2020-09-02,0.6666666666666666,11478.549805,11554.75,11430.400391,11535.0,11535.0,593500.0,0.3333333333333333,0.03703703703703701,0.15413832199546484,0.2031746031746032
153,2020-09-03,0.0,11566.200195,11584.950195,11507.650391,11527.450195,11527.450195,607100.0,-0.2777777777777778,-0.11851851851851852,0.10651927437641724,0.1466269841269841
152,2020-09-04,-0.5555555555555556,11354.400391,11452.049805,11303.650391,11333.849609,11333.849609,681300.0,-0.17777777777777778,-0.0708994708994709,0.19223356009070294,0.1466269841269841
151,2020-09-07,0.2,11359.599609,11381.150391,11251.700195,11355.049805,11355.049805,560300.0,0.17142857142857146,0.11428571428571427,0.31921768707482995,0.1863095238095238
150,2020-09-08,0.14285714285714285,11378.549805,11437.25,11290.450195,11317.349609,11317.349609,572200.0,0.07142857142857142,0.2559523809523809,0.3763605442176871,0.17202380952380952
149,2020-09-09,0.0,11218.599609,11298.150391,11185.150391,11278.0,11278.0,728900.0,0.3125,0.3194444444444444,0.3355442176870748,0.221343537414966
148,2020-09-10,0.625,11363.299805,11464.049805,11327.400391,11449.25,11449.25,679400.0,0.4791666666666666,0.5194444444444444,0.3593537414965985,0.20093537414965984
147,2020-09-11,0.3333333333333333,11447.799805,11493.5,11419.900391,11464.450195,11464.450195,554800.0,0.4666666666666667,0.4222222222222222,0.2522108843537415,0.19200680272108844
146,2020-09-14,0.6,11540.150391,11568.900391,11383.549805,11440.049805,11440.049805,642300.0,0.4666666666666667,0.5111111111111111,0.18673469387755104,0.16819727891156466
145,2020-09-15,0.3333333333333333,11487.200195,11535.950195,11442.25,11521.799805,11521.799805,506700.0,0.4666666666666667,0.2634920634920635,0.10102040816326532,0.15708616780045356
144,2020-09-16,0.6,11538.450195,11618.099609,11516.75,11604.549805,11604.549805,527800.0,0.22857142857142854,0.20793650793650795,0.05340136054421769,0.16899092970521545
143,2020-09-17,-0.14285714285714285,11539.400391,11587.200195,11498.5,11516.099609,11516.099609,0.0,0.011904761904761904,-0.03373015873015873,-0.03231292517006803,0.12613378684807255
142,2020-09-18,0.16666666666666666,11584.099609,11584.099609,11446.099609,11504.950195,11504.950195,764200.0,0.020833333333333332,-0.02777777777777778,0.10714285714285714,0.15776643990929706
141,2020-09-21,-0.125,11503.799805,11535.25,11218.5,11250.549805,11250.549805,602900.0,-0.125,-0.08333333333333333,0.04251700680272109,0.15379818594104308
140,2020-09-22,-0.125,11301.75,11302.200195,11084.650391,11153.650391,11153.650391,672200.0,-0.0625,-0.04166666666666666,0.13180272108843538,0.17165532879818593
139,2020-09-23,0.0,11258.75,11259.549805,11024.400391,11131.849609,11131.849609,714900.0,0.0,0.0,0.14965986394557826,0.21629818594104308
138,2020-09-24,0.0,11011.0,11015.299805,10790.200195,10805.549805,10805.549805,706100.0,0.0,0.2777777777777778,0.21315192743764166,0.21629818594104308
137,2020-09-25,0.0,10910.400391,11072.599609,10854.849609,11050.25,11050.25,559600.0,0.4166666666666667,0.18253968253968256,0.2845804988662132,0.2252267573696145
136,2020-09-28,0.8333333333333334,11140.849609,11239.349609,11099.849609,11227.549805,11227.549805,472800.0,0.27380952380952384,0.34920634920634924,0.2845804988662132,0.23543083900226755
135,2020-09-29,-0.2857142857142857,11288.599609,11305.400391,11181.0,11222.400391,11222.400391,498300.0,0.10714285714285716,0.07142857142857144,0.20839002267573692,0.19538754895897756
